V1,V2,
Zm00001d035543,8,0
Zm00001d039643,7,0
Zm00001d007381,5,0
Zm00001d051503,6,0
Zm00001d039260,7,1
Zm00001d052038,2,1
Zm00001d049521,6,0
Zm00001d017689,5,0
Zm00001d022258,6,0
Zm00001d017000,3,0
Zm00001d027894,2,0
Zm00001d054015,7,0
Zm00001d011311,7,0
Zm00001d002806,4,1
Zm00001d011745,8,1
Zm00001d040672,4,0
Zm00001d035119,8,0
Zm00001d044045,6,0
Zm00001d018896,3,0
Zm00001d020910,4,0
Zm00001d053065,8,0
Zm00001d039911,6,0
Zm00001d042191,3,0
Zm00001d017158,6,0
Zm00001d027607,8,0
Zm00001d022321,1,0
Zm00001d041381,2,0
Zm00001d017435,7,0
Zm00001d029719,3,0
Zm00001d024640,7,0
Zm00001d005052,3,0
Zm00001d011629,5,0
Zm00001d017398,3,0
Zm00001d026035,6,0
Zm00001d020064,6,0
Zm00001d033407,8,1
Zm00001d021535,6,0
Zm00001d028405,6,0
Zm00001d039465,6,0
Zm00001d008772,7,0
Zm00001d035233,6,0
Zm00001d003083,3,0
Zm00001d043039,8,0
Zm00001d045872,5,0
Zm00001d046438,8,0
Zm00001d002503,7,0
Zm00001d039563,3,0
Zm00001d027957,3,1
Zm00001d029376,2,0
Zm00001d044445,3,0
Zm00001d042996,2,0
Zm00001d036283,6,0
Zm00001d033523,7,0
Zm00001d028796,8,0
Zm00001d038991,5,0
Zm00001d033401,6,0
Zm00001d004366,5,0
Zm00001d032183,3,0
Zm00001d008961,7,0
Zm00001d045657,2,0
Zm00001d051250,3,0
Zm00001d030048,7,0
Zm00001d051692,5,0
Zm00001d030235,6,0
Zm00001d006534,5,0
Zm00001d032980,3,0
Zm00001d052108,7,0
Zm00001d013694,3,1
Zm00001d050404,2,1
Zm00001d007070,2,0
Zm00001d016874,7,0
Zm00001d036895,5,0
Zm00001d043536,2,0
Zm00001d006750,8,0
Zm00001d042899,6,0
Zm00001d051976,3,0
Zm00001d018931,6,0
Zm00001d010373,6,0
Zm00001d052053,2,0
Zm00001d028714,8,0
Zm00001d050848,6,0
Zm00001d028138,1,0
Zm00001d029920,5,0
Zm00001d022553,6,0
Zm00001d006029,2,0
Zm00001d013477,3,0
Zm00001d041142,3,1
Zm00001d028235,2,0
Zm00001d036510,4,1
Zm00001d033325,8,1
Zm00001d019631,7,0
Zm00001d043131,3,1
Zm00001d015188,1,0
Zm00001d034444,2,0
Zm00001d010625,8,0
Zm00001d016406,8,0
Zm00001d012584,2,1
Zm00001d041443,8,0
Zm00001d035859,3,0
Zm00001d002316,2,0
Zm00001d032253,5,0
Zm00001d006638,6,0
Zm00001d028265,3,1
Zm00001d028890,3,0
Zm00001d017110,8,0
Zm00001d041960,4,0
Zm00001d019957,6,0
Zm00001d051838,3,1
Zm00001d050885,5,0
Zm00001d012598,7,0
Zm00001d045458,8,0
Zm00001d035762,5,0
Zm00001d012178,3,0
Zm00001d033910,7,0
Zm00001d044839,6,0
Zm00001d043766,6,0
Zm00001d022005,6,0
Zm00001d018075,8,0
Zm00001d019263,4,0
Zm00001d003800,7,0
Zm00001d010690,7,0
Zm00001d047349,3,0
Zm00001d045590,3,0
Zm00001d051088,5,0
Zm00001d020536,6,0
Zm00001d052170,5,0
Zm00001d009365,5,0
Zm00001d016225,3,0
Zm00001d046460,4,0
Zm00001d011881,2,1
Zm00001d015126,2,0
Zm00001d001913,3,0
Zm00001d052606,8,1
Zm00001d026576,6,0
Zm00001d034407,3,0
Zm00001d034888,8,1
Zm00001d017065,6,0
Zm00001d025845,8,0
Zm00001d050830,2,0
Zm00001d048523,4,0
Zm00001d023868,8,0
Zm00001d022172,3,0
Zm00001d014664,5,0
Zm00001d022493,3,0
Zm00001d034840,8,0
Zm00001d049647,2,0
Zm00001d047857,7,0
Zm00001d004013,2,0
Zm00001d053828,7,0
Zm00001d022516,7,0
Zm00001d012916,3,1
Zm00001d024250,7,0
Zm00001d043442,6,0
Zm00001d019269,4,0
Zm00001d036090,8,0
Zm00001d033205,8,0
Zm00001d001979,3,0
Zm00001d036018,3,0
Zm00001d009571,3,0
Zm00001d046468,8,0
Zm00001d025619,3,0
Zm00001d007372,8,0
Zm00001d008293,3,0
Zm00001d015485,8,1
Zm00001d003084,3,0
Zm00001d053352,2,0
Zm00001d020429,2,0
Zm00001d020569,6,1
Zm00001d016895,2,0
Zm00001d022587,3,0
Zm00001d046491,6,0
Zm00001d039628,1,0
Zm00001d047540,8,0
Zm00001d020646,6,0
Zm00001d015118,3,1
Zm00001d016006,4,0
Zm00001d002075,2,1
Zm00001d006682,2,1
Zm00001d017121,6,0
Zm00001d050394,6,1
Zm00001d024940,6,0
Zm00001d007921,7,0
Zm00001d028445,6,1
Zm00001d015470,2,0
Zm00001d019681,3,0
Zm00001d007709,5,0
Zm00001d042214,2,0
Zm00001d050352,3,0
Zm00001d053230,2,0
Zm00001d029648,5,0
Zm00001d033634,7,0
Zm00001d026665,2,0
Zm00001d011735,7,0
Zm00001d025452,3,0
Zm00001d032215,8,0
Zm00001d010870,5,0
Zm00001d011425,5,0
Zm00001d038971,5,0
Zm00001d025296,5,0
Zm00001d039963,5,0
Zm00001d031520,3,0
Zm00001d006704,6,0
Zm00001d017118,7,0
Zm00001d013654,8,0
Zm00001d016653,2,0
Zm00001d039150,5,0
Zm00001d051302,2,0
Zm00001d029590,7,0
Zm00001d036671,2,0
Zm00001d041912,3,0
Zm00001d021072,3,0
Zm00001d052103,6,0
Zm00001d027486,7,0
Zm00001d042998,8,0
Zm00001d027524,5,0
Zm00001d025709,6,0
Zm00001d017671,7,0
Zm00001d046263,5,0
Zm00001d008198,3,1
Zm00001d020840,8,0
Zm00001d030967,3,0
Zm00001d050350,2,1
Zm00001d050269,1,1
Zm00001d038436,8,0
Zm00001d039050,2,0
Zm00001d003368,8,0
Zm00001d048227,5,1
Zm00001d022524,5,0
Zm00001d007188,6,1
Zm00001d038854,3,0
Zm00001d048625,6,0
Zm00001d013873,6,0
Zm00001d030981,5,0
Zm00001d052651,6,0
Zm00001d041920,3,1
Zm00001d015306,3,0
Zm00001d047680,8,0
Zm00001d003974,3,0
Zm00001d039162,3,0
Zm00001d021683,5,0
Zm00001d048718,8,0
Zm00001d018725,2,0
Zm00001d014155,7,0
Zm00001d026287,6,0
Zm00001d052971,6,0
Zm00001d046357,2,0
Zm00001d039514,7,0
Zm00001d042580,2,1
Zm00001d017677,8,1
Zm00001d016771,5,0
Zm00001d035969,3,0
Zm00001d021442,4,1
Zm00001d026635,4,0
Zm00001d030173,3,0
Zm00001d051110,8,0
Zm00001d016119,6,1
Zm00001d018712,2,0
Zm00001d042634,6,0
Zm00001d017397,2,0
Zm00001d053766,6,0
Zm00001d002093,6,0
Zm00001d054104,3,0
Zm00001d010521,6,0
Zm00001d033464,2,0
Zm00001d038229,7,0
Zm00001d030782,8,0
Zm00001d011164,5,0
Zm00001d032279,5,0
Zm00001d005910,2,0
Zm00001d025057,5,0
Zm00001d036136,7,0
Zm00001d041792,2,0
Zm00001d048394,8,0
Zm00001d028656,2,0
Zm00001d025842,2,0
Zm00001d047064,6,0
Zm00001d018600,8,0
Zm00001d020610,7,0
Zm00001d017375,6,0
Zm00001d037117,8,1
Zm00001d049294,8,1
Zm00001d013552,8,0
Zm00001d031794,5,0
Zm00001d029816,6,0
Zm00001d020206,8,0
Zm00001d045218,8,0
Zm00001d011167,3,0
Zm00001d007213,3,0
Zm00001d011275,2,0
Zm00001d012450,3,0
Zm00001d014755,2,0
Zm00001d041390,2,0
Zm00001d038087,8,1
Zm00001d045098,8,1
Zm00001d039363,5,0
Zm00001d050518,5,0
Zm00001d046292,6,1
Zm00001d002026,6,0
Zm00001d028191,3,0
Zm00001d020774,2,0
Zm00001d047808,4,0
Zm00001d003196,4,0
Zm00001d020133,2,0
Zm00001d031959,6,0
Zm00001d037340,6,0
Zm00001d003984,3,0
Zm00001d024141,6,0
Zm00001d018455,6,0
Zm00001d028696,6,0
Zm00001d034433,7,1
Zm00001d039214,3,0
Zm00001d025255,7,0
Zm00001d050079,2,0
Zm00001d021533,6,0
Zm00001d049140,3,0
Zm00001d001936,7,1
Zm00001d007384,1,1
Zm00001d040766,1,0
Zm00001d014554,8,0
Zm00001d007312,6,0
Zm00001d003281,6,0
Zm00001d039021,8,0
Zm00001d025977,5,0
Zm00001d022107,7,0
Zm00001d009473,5,0
Zm00001d017384,3,0
Zm00001d014091,4,0
Zm00001d011641,5,0
Zm00001d020225,3,0
Zm00001d046297,6,0
Zm00001d030083,2,0
Zm00001d002649,8,1
Zm00001d002371,3,0
Zm00001d042780,5,0
Zm00001d041083,3,0
Zm00001d020521,2,0
Zm00001d011754,8,0
Zm00001d040775,7,1
Zm00001d042182,7,0
Zm00001d022371,4,0
Zm00001d019221,3,0
Zm00001d053541,7,0
Zm00001d011366,3,0
Zm00001d010756,5,0
Zm00001d009103,7,1
Zm00001d027924,5,1
Zm00001d009778,8,1
Zm00001d012750,3,0
Zm00001d002446,7,0
Zm00001d003457,2,0
Zm00001d035574,3,0
Zm00001d002897,6,0
Zm00001d050218,4,0
Zm00001d052951,3,0
Zm00001d020763,8,1
Zm00001d033056,5,0
Zm00001d027573,7,0
Zm00001d028820,2,0
Zm00001d051544,8,0
Zm00001d029842,6,0
Zm00001d039639,6,1
Zm00001d008846,3,0
Zm00001d038089,3,0
Zm00001d028987,5,0
Zm00001d013069,2,0
Zm00001d009999,5,1
Zm00001d002402,8,0
Zm00001d027816,6,0
Zm00001d018868,7,0
Zm00001d011490,3,0
Zm00001d028603,3,1
Zm00001d018749,6,0
Zm00001d012007,3,0
Zm00001d041353,8,0
Zm00001d030310,8,0
Zm00001d044838,4,0
Zm00001d036499,5,0
Zm00001d043361,2,0
Zm00001d049163,3,0
Zm00001d019230,6,1
Zm00001d024678,8,0
Zm00001d040089,6,0
Zm00001d044043,4,0
Zm00001d034240,8,0
Zm00001d028286,6,0
Zm00001d002658,3,0
Zm00001d009156,4,0
Zm00001d041746,1,0
Zm00001d024532,8,1
Zm00001d032632,3,0
Zm00001d036749,3,0
Zm00001d050148,3,0
Zm00001d011278,3,0
Zm00001d002755,5,0
Zm00001d050714,6,0
Zm00001d042932,8,0
Zm00001d016715,6,0
Zm00001d034022,6,0
Zm00001d046960,1,0
Zm00001d051268,3,0
Zm00001d038717,2,1
Zm00001d046370,8,0
Zm00001d003569,6,0
Zm00001d013385,8,1
Zm00001d029617,5,0
Zm00001d044599,7,0
Zm00001d043864,8,0
Zm00001d035960,3,0
Zm00001d026053,2,0
Zm00001d048319,8,0
Zm00001d014843,5,1
Zm00001d025323,4,1
Zm00001d021168,5,0
Zm00001d021976,8,1
Zm00001d023314,7,1
Zm00001d030575,4,0
Zm00001d021301,7,0
Zm00001d026291,8,0
Zm00001d025012,6,0
Zm00001d018151,8,0
Zm00001d012811,3,0
Zm00001d049308,2,0
Zm00001d042245,2,0
Zm00001d027685,2,0
Zm00001d044124,5,0
Zm00001d041998,3,0
Zm00001d021420,7,0
Zm00001d037763,1,0
Zm00001d051429,7,0
Zm00001d047274,2,0
Zm00001d013232,6,1
Zm00001d018374,4,0
Zm00001d039535,6,0
Zm00001d015120,3,0
Zm00001d015007,4,0
Zm00001d018779,3,0
Zm00001d006013,1,0
Zm00001d046643,7,0
Zm00001d042729,3,0
Zm00001d027389,2,0
Zm00001d047060,2,0
Zm00001d051876,3,0
Zm00001d017454,6,0
Zm00001d052355,5,1
Zm00001d034779,7,0
Zm00001d038537,3,0
Zm00001d002261,5,0
Zm00001d026371,8,0
Zm00001d053799,4,0
Zm00001d039589,4,0
Zm00001d018731,8,1
Zm00001d004006,5,0
Zm00001d024677,3,0
Zm00001d037468,7,0
Zm00001d027313,6,0
Zm00001d037361,7,0
Zm00001d029708,5,0
Zm00001d028823,5,0
Zm00001d002056,8,0
Zm00001d046188,2,0
Zm00001d047981,5,0
Zm00001d041397,3,1
Zm00001d015578,4,0
Zm00001d029948,8,0
Zm00001d036477,3,0
Zm00001d033671,2,0
Zm00001d007130,8,0
Zm00001d010811,3,0
Zm00001d032753,5,0
Zm00001d027901,2,1
Zm00001d047499,2,0
Zm00001d003754,8,0
Zm00001d028808,2,0
Zm00001d006744,6,1
Zm00001d032266,3,0
Zm00001d019001,8,0
Zm00001d009686,2,0
Zm00001d042752,8,1
Zm00001d052075,7,0
Zm00001d043747,1,0
Zm00001d025338,6,0
Zm00001d044431,2,0
Zm00001d014952,6,0
Zm00001d002488,2,0
Zm00001d027601,6,0
Zm00001d050488,3,0
Zm00001d050484,8,0
Zm00001d008203,3,0
Zm00001d034126,8,0
Zm00001d033231,6,0
Zm00001d033280,8,1
Zm00001d023264,3,0
Zm00001d047944,7,0
Zm00001d006440,4,0
Zm00001d018069,7,0
Zm00001d040660,7,0
Zm00001d038174,8,0
Zm00001d005629,6,0
Zm00001d048506,2,0
Zm00001d006899,2,0
Zm00001d039866,2,0
Zm00001d047664,2,0
Zm00001d047797,6,0
Zm00001d018624,8,0
Zm00001d040201,2,0
Zm00001d020915,5,0
Zm00001d042611,2,0
Zm00001d021200,8,0
Zm00001d042766,2,0
Zm00001d016182,6,0
Zm00001d010788,2,0
Zm00001d029707,7,0
Zm00001d011839,5,0
Zm00001d002546,8,0
Zm00001d029560,1,0
Zm00001d013943,7,0
Zm00001d033985,7,0
Zm00001d035527,3,0
Zm00001d011095,6,0
Zm00001d027873,2,0
Zm00001d012254,8,0
Zm00001d022237,3,0
Zm00001d038593,2,0
Zm00001d005833,8,0
Zm00001d043535,6,1
Zm00001d045644,5,0
Zm00001d010385,5,0
Zm00001d017195,2,0
Zm00001d003603,2,0
Zm00001d002052,2,0
Zm00001d041363,5,0
Zm00001d040322,3,0
Zm00001d019513,4,0
Zm00001d014425,3,0
Zm00001d027283,8,0
Zm00001d034916,2,0
Zm00001d022445,7,0
Zm00001d047043,2,0
Zm00001d042443,2,0
Zm00001d038673,3,0
Zm00001d033793,6,0
Zm00001d032503,2,0
Zm00001d033193,8,0
Zm00001d037251,6,0
Zm00001d041376,6,1
Zm00001d015175,6,0
Zm00001d026662,2,0
Zm00001d042066,4,0
Zm00001d018887,3,1
Zm00001d021828,8,0
Zm00001d051511,2,1
Zm00001d044601,7,0
Zm00001d035773,3,0
Zm00001d053750,2,0
Zm00001d009482,1,0
Zm00001d013869,2,0
Zm00001d039384,6,0
Zm00001d049957,5,0
Zm00001d021136,3,0
Zm00001d033999,8,0
Zm00001d045283,5,1
Zm00001d011846,2,0
Zm00001d019701,6,0
Zm00001d010662,7,0
Zm00001d008502,3,0
Zm00001d025079,3,0
Zm00001d002850,6,0
Zm00001d001804,6,0
Zm00001d006331,2,1
Zm00001d034758,3,0
Zm00001d050339,1,0
Zm00001d031784,3,0
Zm00001d037272,3,0
Zm00001d045655,8,0
Zm00001d014203,3,0
Zm00001d049138,7,0
Zm00001d032179,6,1
Zm00001d037643,6,0
Zm00001d028447,8,0
Zm00001d045295,5,0
Zm00001d006614,2,1
Zm00001d025558,5,0
Zm00001d039851,3,0
Zm00001d017649,2,0
Zm00001d043305,3,0
Zm00001d033234,6,0
Zm00001d051419,8,0
Zm00001d029056,5,0
Zm00001d036044,3,0
Zm00001d012153,3,0
Zm00001d044352,2,0
Zm00001d016558,6,0
Zm00001d029847,5,0
Zm00001d038021,8,0
Zm00001d048634,6,0
Zm00001d011543,2,0
Zm00001d037426,6,0
Zm00001d048728,6,0
Zm00001d028655,3,0
Zm00001d014244,5,0
Zm00001d030557,7,0
Zm00001d019397,7,0
Zm00001d010785,6,1
Zm00001d001858,2,1
Zm00001d002607,8,0
Zm00001d014689,8,0
Zm00001d052962,5,0
Zm00001d043201,7,0
Zm00001d002410,2,0
Zm00001d010884,7,0
Zm00001d021181,6,0
Zm00001d025911,6,0
Zm00001d006746,2,0
Zm00001d025476,6,0
Zm00001d018003,1,0
Zm00001d038392,2,0
Zm00001d034965,3,1
Zm00001d002396,4,0
Zm00001d047587,3,1
Zm00001d035039,2,0
Zm00001d040107,7,0
Zm00001d037181,2,0
Zm00001d006473,8,0
Zm00001d008546,4,1
Zm00001d022347,4,1
Zm00001d010520,6,0
Zm00001d006390,1,0
Zm00001d028093,2,0
Zm00001d011921,2,0
Zm00001d003645,8,1
Zm00001d006317,3,0
Zm00001d029955,2,0
Zm00001d032857,5,0
Zm00001d005664,2,0
Zm00001d025997,8,0
Zm00001d042275,5,0
Zm00001d007509,6,0
Zm00001d042768,2,0
Zm00001d040019,5,1
Zm00001d031683,5,0
Zm00001d002332,1,1
Zm00001d035975,3,0
Zm00001d013346,8,1
Zm00001d027361,7,0
Zm00001d002004,8,0
Zm00001d012689,8,0
Zm00001d038540,3,0
Zm00001d039101,6,1
Zm00001d032079,6,0
Zm00001d028051,6,0
Zm00001d028372,3,1
Zm00001d042291,3,0
Zm00001d035597,2,0
Zm00001d002775,6,0
Zm00001d011134,5,1
Zm00001d011135,1,0
Zm00001d050308,2,0
Zm00001d034564,2,0
Zm00001d043307,3,0
Zm00001d002794,8,1
Zm00001d003660,2,0
Zm00001d025082,6,0
Zm00001d039104,7,0
Zm00001d029946,8,0
Zm00001d008417,3,0
Zm00001d034076,7,0
Zm00001d024796,2,0
Zm00001d046628,8,0
Zm00001d006137,5,0
Zm00001d028643,3,0
Zm00001d048771,6,0
Zm00001d022006,8,0
Zm00001d029420,7,0
Zm00001d028195,8,0
Zm00001d004480,7,0
Zm00001d039680,1,0
Zm00001d014723,7,1
Zm00001d024347,3,0
Zm00001d046888,2,0
Zm00001d027502,1,0
Zm00001d008577,2,0
Zm00001d008875,8,0
Zm00001d025860,7,0
Zm00001d036951,5,0
Zm00001d012911,2,0
Zm00001d022474,8,0
Zm00001d044402,7,0
Zm00001d006214,3,0
Zm00001d021764,8,0
Zm00001d050112,3,0
Zm00001d010463,5,0
Zm00001d044396,7,0
Zm00001d013699,4,0
Zm00001d031892,2,0
Zm00001d044744,6,0
Zm00001d004102,7,1
Zm00001d050265,3,0
Zm00001d052640,2,0
Zm00001d048016,6,0
Zm00001d046474,5,0
Zm00001d020322,6,0
Zm00001d012703,2,1
Zm00001d005502,3,0
Zm00001d028957,6,0
Zm00001d010971,2,0
Zm00001d048687,3,0
Zm00001d021608,1,0
Zm00001d045360,5,0
Zm00001d010656,8,0
Zm00001d018709,5,0
Zm00001d008780,1,0
Zm00001d048453,6,0
Zm00001d016746,4,0
Zm00001d052776,2,0
Zm00001d049643,2,0
Zm00001d047776,3,0
Zm00001d005780,5,0
Zm00001d044037,6,0
Zm00001d034967,4,0
Zm00001d018416,3,1
Zm00001d002462,3,0
Zm00001d051355,6,1
Zm00001d034117,1,0
Zm00001d005241,6,0
Zm00001d020740,7,0
Zm00001d018260,8,1
Zm00001d008562,6,0
Zm00001d013254,7,0
Zm00001d011813,7,0
Zm00001d034483,5,0
Zm00001d008281,7,0
Zm00001d002357,5,0
Zm00001d013781,7,0
Zm00001d016400,5,0
Zm00001d044373,6,0
Zm00001d011607,2,0
Zm00001d038106,3,0
Zm00001d021135,7,0
Zm00001d043880,7,0
Zm00001d021378,8,0
Zm00001d030129,2,0
Zm00001d024723,6,0
Zm00001d033553,8,1
Zm00001d046687,5,0
Zm00001d017770,7,0
Zm00001d014789,5,0
Zm00001d027676,3,0
Zm00001d031826,2,0
Zm00001d044700,2,0
Zm00001d018441,8,0
Zm00001d012992,3,0
Zm00001d030843,5,0
Zm00001d006374,5,0
Zm00001d003505,5,0
Zm00001d034621,6,0
Zm00001d017330,7,0
Zm00001d043815,5,0
Zm00001d042345,7,0
Zm00001d022009,6,0
Zm00001d026056,4,0
Zm00001d044773,2,0
Zm00001d004388,4,0
Zm00001d010413,3,0
Zm00001d028045,1,0
Zm00001d014419,8,0
Zm00001d010442,6,0
Zm00001d008285,6,0
Zm00001d041327,5,0
Zm00001d031638,4,0
Zm00001d013196,5,0
Zm00001d014521,8,0
Zm00001d053165,4,0
Zm00001d008621,5,0
Zm00001d020738,7,0
Zm00001d011525,1,0
Zm00001d047845,5,0
Zm00001d047694,6,0
Zm00001d002377,6,0
Zm00001d016898,2,1
Zm00001d027477,8,0
Zm00001d043280,3,0
Zm00001d011193,3,0
Zm00001d025377,6,0
Zm00001d037724,6,0
Zm00001d028392,4,0
Zm00001d011964,6,0
Zm00001d007908,2,0
Zm00001d023511,4,0
Zm00001d037214,6,0
Zm00001d020757,6,0
Zm00001d034424,7,0
Zm00001d049383,3,0
Zm00001d041203,3,0
Zm00001d037095,2,0
Zm00001d033090,5,0
Zm00001d027550,5,0
Zm00001d017711,7,0
Zm00001d050187,3,0
Zm00001d040455,3,1
Zm00001d046534,4,0
Zm00001d013787,5,0
Zm00001d013836,3,0
Zm00001d006670,3,0
Zm00001d027982,5,0
Zm00001d026859,4,0
Zm00001d007529,3,0
Zm00001d050716,6,0
Zm00001d014969,3,0
Zm00001d010653,1,0
Zm00001d039931,7,0
Zm00001d010284,5,0
Zm00001d004895,2,0
Zm00001d047911,8,0
Zm00001d041258,5,0
Zm00001d014318,6,0
Zm00001d042560,8,1
Zm00001d045048,6,0
Zm00001d025720,3,1
Zm00001d022110,3,1
Zm00001d052847,7,1
Zm00001d009506,6,0
Zm00001d048199,3,1
Zm00001d049854,2,0
Zm00001d008429,3,1
Zm00001d046444,6,0
Zm00001d036804,2,0
Zm00001d045094,3,0
Zm00001d038115,5,0
Zm00001d008535,2,0
Zm00001d018182,6,0
Zm00001d052154,6,0
Zm00001d013934,2,0
Zm00001d001996,2,0
Zm00001d051877,5,0
Zm00001d034887,3,0
Zm00001d028615,6,1
Zm00001d007060,3,0
Zm00001d030942,5,0
Zm00001d049948,7,0
Zm00001d051424,2,0
Zm00001d018056,8,1
Zm00001d048203,7,0
Zm00001d012233,3,0
Zm00001d020556,4,0
Zm00001d041620,3,0
Zm00001d029681,5,0
Zm00001d002238,4,0
Zm00001d040702,8,0
Zm00001d003861,5,0
Zm00001d027734,7,0
Zm00001d012845,7,0
Zm00001d042425,6,0
Zm00001d027320,7,0
Zm00001d032745,6,0
Zm00001d009717,8,0
Zm00001d013383,2,0
Zm00001d015025,2,0
Zm00001d026469,8,0
Zm00001d043444,2,0
Zm00001d004762,2,0
Zm00001d002952,5,0
Zm00001d016521,7,0
Zm00001d028432,7,1
Zm00001d006472,3,0
Zm00001d040075,6,0
Zm00001d001871,8,0
Zm00001d048709,4,0
Zm00001d029020,7,1
Zm00001d051447,3,0
Zm00001d028025,8,0
Zm00001d045763,6,0
Zm00001d030934,2,0
Zm00001d043989,8,0
Zm00001d028740,1,0
Zm00001d037092,6,0
Zm00001d008408,2,0
Zm00001d051611,8,0
Zm00001d037775,7,0
Zm00001d051635,2,0
Zm00001d005740,8,1
Zm00001d034898,2,0
Zm00001d020968,5,0
Zm00001d033642,3,0
Zm00001d032972,6,0
Zm00001d022191,6,0
Zm00001d021141,2,0
Zm00001d051643,8,0
Zm00001d038530,3,0
Zm00001d038693,6,1
Zm00001d020731,6,0
Zm00001d051416,2,0
Zm00001d033459,2,0
Zm00001d001769,5,0
Zm00001d033822,8,0
Zm00001d053171,7,0
Zm00001d028144,7,0
Zm00001d014958,5,0
Zm00001d043395,6,0
Zm00001d052564,5,1
Zm00001d040639,5,0
Zm00001d045026,3,1
Zm00001d039650,2,0
Zm00001d003013,6,0
Zm00001d005837,7,1
Zm00001d047881,2,0
Zm00001d021050,1,0
Zm00001d042333,6,0
Zm00001d031074,8,0
Zm00001d004698,2,0
Zm00001d029755,3,0
Zm00001d049324,8,0
Zm00001d014413,3,0
Zm00001d007789,5,0
Zm00001d043611,6,1
Zm00001d002301,2,0
Zm00001d005901,7,0
Zm00001d019985,4,0
Zm00001d005063,3,0
Zm00001d043240,2,0
Zm00001d023262,8,0
Zm00001d016935,3,0
Zm00001d047424,6,0
Zm00001d039858,5,0
Zm00001d017085,5,0
Zm00001d018445,6,0
Zm00001d013153,5,0
Zm00001d003252,4,0
Zm00001d004651,7,1
Zm00001d028901,3,0
Zm00001d004442,4,0
Zm00001d035542,5,0
Zm00001d041246,4,0
Zm00001d043337,3,0
Zm00001d031131,2,0
Zm00001d020053,3,1
Zm00001d052945,3,0
Zm00001d006451,4,1
Zm00001d011792,6,0
Zm00001d024865,6,0
Zm00001d048050,6,0
Zm00001d040623,2,0
Zm00001d014344,4,0
Zm00001d033775,4,0
Zm00001d005984,2,0
Zm00001d049217,5,0
Zm00001d040298,5,0
Zm00001d005885,2,0
Zm00001d047476,2,0
Zm00001d029704,2,0
Zm00001d047458,2,0
Zm00001d012221,5,0
Zm00001d022168,3,0
Zm00001d040461,2,0
Zm00001d044920,7,0
Zm00001d012020,2,0
Zm00001d025418,6,0
Zm00001d032353,7,0
Zm00001d026072,2,0
Zm00001d025920,2,0
Zm00001d027976,3,0
Zm00001d019890,3,0
Zm00001d037086,8,0
Zm00001d011433,6,0
Zm00001d015493,3,0
Zm00001d044845,6,0
Zm00001d043911,2,0
Zm00001d019696,8,0
Zm00001d029654,4,0
Zm00001d029718,6,1
Zm00001d006678,7,0
Zm00001d032787,5,0
Zm00001d013181,4,0
Zm00001d028575,1,0
Zm00001d028623,4,0
Zm00001d008833,1,0
Zm00001d022576,8,0
Zm00001d035079,2,0
Zm00001d028651,5,0
Zm00001d053053,1,0
Zm00001d016199,2,0
Zm00001d006096,2,0
Zm00001d028870,5,0
Zm00001d040504,6,0
Zm00001d037694,7,0
Zm00001d019250,2,0
Zm00001d047772,5,0
Zm00001d051473,6,0
Zm00001d003331,8,1
Zm00001d038239,8,0
Zm00001d045077,6,0
Zm00001d043271,8,1
Zm00001d016471,5,0
Zm00001d031008,3,1
Zm00001d001433,4,0
Zm00001d009626,2,0
Zm00001d005317,4,0
Zm00001d039919,2,0
Zm00001d038974,4,0
Zm00001d017653,2,0
Zm00001d018944,3,0
Zm00001d033469,2,0
Zm00001d008700,2,0
Zm00001d049692,8,1
Zm00001d037234,4,0
Zm00001d035206,5,0
Zm00001d003174,2,0
Zm00001d028862,6,0
Zm00001d031423,2,0
Zm00001d042050,7,0
Zm00001d018857,2,0
Zm00001d013804,6,0
Zm00001d044031,6,0
Zm00001d016915,4,0
Zm00001d042735,2,0
Zm00001d005032,2,0
Zm00001d032866,7,0
Zm00001d009508,2,0
Zm00001d006180,6,0
Zm00001d029149,5,1
Zm00001d030532,7,1
Zm00001d011093,7,0
Zm00001d037519,3,0
Zm00001d048499,5,0
Zm00001d008229,7,1
Zm00001d031589,6,0
Zm00001d016564,6,0
Zm00001d010606,7,0
Zm00001d035475,5,0
Zm00001d002252,8,0
Zm00001d043699,4,1
Zm00001d029444,7,0
Zm00001d049789,2,0
Zm00001d002089,7,0
Zm00001d033652,7,0
Zm00001d033877,6,0
Zm00001d007882,8,1
Zm00001d031444,8,0
Zm00001d043994,5,0
Zm00001d020613,2,0
Zm00001d008976,3,0
Zm00001d043348,4,0
Zm00001d002671,8,0
Zm00001d005849,8,0
Zm00001d047528,7,0
Zm00001d035321,3,0
Zm00001d021047,5,0
Zm00001d044446,3,0
Zm00001d045075,5,0
Zm00001d016719,2,0
Zm00001d033292,2,0
Zm00001d037305,6,0
Zm00001d008539,2,0
Zm00001d010671,6,0
Zm00001d041972,5,0
Zm00001d025980,4,0
Zm00001d016669,2,0
Zm00001d015319,2,0
Zm00001d051789,6,0
Zm00001d013519,8,0
Zm00001d034494,2,0
Zm00001d042289,7,0
Zm00001d031155,5,0
Zm00001d037832,3,0
Zm00001d037712,3,0
Zm00001d028533,3,0
Zm00001d004387,7,0
Zm00001d038831,6,0
Zm00001d013716,4,0
Zm00001d036465,2,0
Zm00001d036741,3,0
Zm00001d040303,7,0
Zm00001d016671,5,0
Zm00001d034735,1,0
Zm00001d038873,5,0
Zm00001d030682,5,0
Zm00001d043691,8,1
