V1,V2,
Zm00001d006248,5,0
Zm00001d049727,7,0
Zm00001d049684,6,1
Zm00001d053272,2,0
Zm00001d028362,5,0
Zm00001d018825,3,0
Zm00001d004482,4,0
Zm00001d022489,5,0
Zm00001d048016,3,0
Zm00001d039470,6,0
Zm00001d011902,3,0
Zm00001d005819,2,0
Zm00001d027801,2,0
Zm00001d034925,7,0
Zm00001d047537,3,0
Zm00001d027446,6,0
Zm00001d014673,5,0
Zm00001d028235,2,0
Zm00001d018461,5,0
Zm00001d023804,3,0
Zm00001d038056,2,0
Zm00001d038907,4,1
Zm00001d023246,3,0
Zm00001d033002,2,0
Zm00001d025392,5,0
Zm00001d034493,5,0
Zm00001d018179,2,0
Zm00001d016683,3,0
Zm00001d039795,7,0
Zm00001d023659,5,1
Zm00001d011355,5,1
Zm00001d013146,2,0
Zm00001d043955,6,0
Zm00001d051674,5,0
Zm00001d049511,3,1
Zm00001d029190,4,0
Zm00001d016671,7,0
Zm00001d007037,4,0
Zm00001d033414,7,0
Zm00001d017756,3,0
Zm00001d044467,3,0
Zm00001d004203,7,0
Zm00001d039062,2,0
Zm00001d039392,2,0
Zm00001d012086,5,0
Zm00001d042998,6,0
Zm00001d012609,3,0
Zm00001d044139,5,0
Zm00001d035003,2,0
Zm00001d042574,4,0
Zm00001d020929,5,0
Zm00001d009746,4,0
Zm00001d040067,2,0
Zm00001d018472,2,0
Zm00001d037468,3,0
Zm00001d044754,7,0
Zm00001d039324,6,1
Zm00001d051939,6,0
Zm00001d040117,2,0
Zm00001d042899,3,0
Zm00001d006377,5,0
Zm00001d039581,6,1
Zm00001d006756,4,0
Zm00001d031728,7,1
Zm00001d039268,4,0
Zm00001d040850,5,0
Zm00001d038220,2,0
Zm00001d025914,5,0
Zm00001d013940,2,0
Zm00001d048258,6,0
Zm00001d045400,6,1
Zm00001d048169,5,0
Zm00001d042962,7,0
Zm00001d029378,5,0
Zm00001d038894,2,0
Zm00001d013746,2,0
Zm00001d027504,3,0
Zm00001d015997,5,0
Zm00001d049092,3,0
Zm00001d017806,2,0
Zm00001d047130,5,0
Zm00001d031068,6,0
Zm00001d028017,4,1
Zm00001d027757,5,1
Zm00001d017951,2,0
Zm00001d003774,5,0
Zm00001d034595,1,0
Zm00001d028297,3,1
Zm00001d049259,3,0
Zm00001d005952,5,0
Zm00001d001266,1,0
Zm00001d043528,2,0
Zm00001d018420,5,0
Zm00001d035588,2,0
Zm00001d051128,4,0
Zm00001d030697,3,0
Zm00001d025333,7,0
Zm00001d029920,1,0
Zm00001d023713,2,0
Zm00001d050831,4,0
Zm00001d032618,2,0
Zm00001d032199,2,0
Zm00001d009425,3,0
Zm00001d017187,3,0
Zm00001d027317,7,1
Zm00001d048185,6,0
Zm00001d009810,3,0
Zm00001d006907,6,0
Zm00001d022315,2,0
Zm00001d034844,2,0
Zm00001d012439,6,0
Zm00001d020025,2,1
Zm00001d014735,5,0
Zm00001d038397,6,1
Zm00001d042554,2,0
Zm00001d034851,2,0
Zm00001d038441,5,0
Zm00001d048609,6,0
Zm00001d004416,2,0
Zm00001d010421,3,0
Zm00001d052343,2,0
Zm00001d005199,2,0
Zm00001d042056,4,0
Zm00001d041920,6,1
Zm00001d053749,6,1
Zm00001d044094,5,0
Zm00001d014722,3,0
Zm00001d054094,6,0
Zm00001d017817,4,0
Zm00001d013095,2,0
Zm00001d006354,1,0
Zm00001d005936,7,0
Zm00001d012081,6,0
Zm00001d028228,2,0
Zm00001d018125,6,0
Zm00001d016746,1,0
Zm00001d040209,5,0
Zm00001d039417,5,0
Zm00001d026291,2,0
Zm00001d053735,1,0
Zm00001d008283,3,0
Zm00001d013274,7,0
Zm00001d034491,3,0
Zm00001d016493,7,0
Zm00001d008810,5,0
Zm00001d050921,5,0
Zm00001d014496,3,0
Zm00001d006524,3,0
Zm00001d043683,3,0
Zm00001d047035,6,0
Zm00001d015338,6,0
Zm00001d023336,5,1
Zm00001d043153,5,1
Zm00001d046824,2,0
Zm00001d015268,3,1
Zm00001d025629,6,0
Zm00001d006330,4,0
Zm00001d022414,2,0
Zm00001d022616,5,0
Zm00001d039575,2,0
Zm00001d032788,3,0
Zm00001d004895,2,0
Zm00001d042325,4,0
Zm00001d014328,2,0
Zm00001d053746,4,0
Zm00001d017203,6,0
Zm00001d003003,4,0
Zm00001d046096,6,1
Zm00001d003867,2,0
Zm00001d017111,3,0
Zm00001d029855,4,1
Zm00001d011650,4,0
Zm00001d042697,2,0
Zm00001d051901,3,0
Zm00001d004649,3,0
Zm00001d038641,6,0
Zm00001d012564,3,0
Zm00001d006236,3,1
Zm00001d053748,4,0
Zm00001d043778,2,0
Zm00001d010462,2,0
Zm00001d018813,4,0
Zm00001d045431,5,0
Zm00001d034463,3,0
Zm00001d022302,6,0
Zm00001d036462,5,0
Zm00001d026607,3,0
Zm00001d029525,2,0
Zm00001d051606,6,0
Zm00001d020568,2,0
Zm00001d003603,4,0
Zm00001d028866,6,0
Zm00001d027894,2,0
Zm00001d012963,6,1
Zm00001d032042,6,0
Zm00001d044216,5,1
Zm00001d008257,6,0
Zm00001d047247,3,0
Zm00001d032088,3,0
Zm00001d019233,3,0
Zm00001d029947,6,0
Zm00001d030675,3,0
Zm00001d013560,3,1
Zm00001d052191,3,0
Zm00001d028522,6,0
Zm00001d052170,2,0
Zm00001d014294,3,0
Zm00001d003346,4,0
Zm00001d012600,5,0
Zm00001d018487,2,0
Zm00001d028170,3,0
Zm00001d017613,4,0
Zm00001d032501,3,0
Zm00001d050394,6,1
Zm00001d007940,7,0
Zm00001d024530,2,0
Zm00001d013652,2,0
Zm00001d029402,6,1
Zm00001d008377,4,0
Zm00001d011653,6,0
Zm00001d034553,5,0
Zm00001d040312,5,0
Zm00001d042966,6,0
Zm00001d052507,6,0
Zm00001d007934,2,0
Zm00001d049381,2,0
Zm00001d033216,4,0
Zm00001d020863,7,0
Zm00001d021836,3,0
Zm00001d039222,5,1
Zm00001d013058,5,0
Zm00001d011075,5,0
Zm00001d039893,2,1
Zm00001d037769,4,1
Zm00001d031475,4,0
Zm00001d018323,3,0
Zm00001d029438,4,0
Zm00001d033407,3,1
Zm00001d032361,4,0
Zm00001d043929,3,0
Zm00001d006212,5,1
Zm00001d036234,4,0
Zm00001d051573,6,1
Zm00001d051387,6,1
Zm00001d020238,6,0
Zm00001d039293,3,0
Zm00001d034745,2,0
Zm00001d012339,2,0
Zm00001d003533,4,0
Zm00001d033049,4,1
Zm00001d037321,5,0
Zm00001d005006,3,0
Zm00001d038371,3,0
Zm00001d011687,4,0
Zm00001d039177,6,0
Zm00001d017510,3,0
Zm00001d053639,3,0
Zm00001d002662,2,0
Zm00001d045192,2,0
Zm00001d020450,6,0
Zm00001d038467,2,0
Zm00001d026306,2,0
Zm00001d017176,4,1
Zm00001d002721,6,0
Zm00001d042107,4,0
Zm00001d021508,6,0
Zm00001d005276,5,0
Zm00001d005554,3,0
Zm00001d006509,2,0
Zm00001d033111,3,0
Zm00001d042487,5,0
Zm00001d043728,3,0
Zm00001d020429,4,0
Zm00001d043932,4,0
Zm00001d029963,5,1
Zm00001d043305,5,0
Zm00001d042114,7,0
Zm00001d018531,2,0
Zm00001d031662,4,1
Zm00001d049201,7,0
Zm00001d003993,4,0
Zm00001d018088,7,0
Zm00001d052380,6,1
Zm00001d024392,1,0
Zm00001d004924,6,0
Zm00001d052798,4,1
Zm00001d047389,6,0
Zm00001d022349,5,0
Zm00001d001914,5,0
Zm00001d033308,3,1
Zm00001d044129,3,0
Zm00001d010863,2,0
Zm00001d013048,7,0
Zm00001d026578,6,0
Zm00001d049387,2,0
Zm00001d021418,4,0
Zm00001d012103,5,0
Zm00001d041472,2,1
Zm00001d039412,4,0
Zm00001d047437,3,0
Zm00001d033872,5,0
Zm00001d045042,5,0
Zm00001d024903,5,0
Zm00001d051496,4,0
Zm00001d010603,4,0
Zm00001d002067,3,0
Zm00001d043086,7,0
Zm00001d009125,4,0
Zm00001d028201,5,0
Zm00001d021945,5,1
Zm00001d025286,5,0
Zm00001d042811,4,0
Zm00001d047356,2,1
Zm00001d036300,3,0
Zm00001d014286,5,1
Zm00001d030518,5,1
Zm00001d053897,2,0
Zm00001d016457,7,1
Zm00001d040545,3,0
Zm00001d006678,4,0
Zm00001d006680,6,0
Zm00001d009500,6,0
Zm00001d007234,5,0
Zm00001d042892,3,1
Zm00001d050433,5,0
Zm00001d033168,5,0
Zm00001d051102,3,0
Zm00001d002802,4,0
Zm00001d012002,5,0
Zm00001d002239,5,0
Zm00001d047340,4,0
Zm00001d038012,3,0
Zm00001d023371,2,0
Zm00001d012797,5,0
Zm00001d031697,1,1
Zm00001d028731,1,0
Zm00001d050436,4,0
Zm00001d003668,2,0
Zm00001d003281,3,0
Zm00001d012675,5,0
Zm00001d052433,2,0
Zm00001d045535,6,0
Zm00001d049916,6,0
Zm00001d017784,6,1
Zm00001d045221,3,0
Zm00001d002410,4,0
Zm00001d005071,6,1
Zm00001d006480,3,0
Zm00001d051156,4,0
Zm00001d046922,4,0
Zm00001d053696,6,0
Zm00001d039956,3,0
Zm00001d015484,5,0
Zm00001d048945,3,0
Zm00001d038382,5,0
Zm00001d003996,3,0
Zm00001d026173,6,0
Zm00001d045206,2,0
Zm00001d042366,5,0
Zm00001d048702,6,0
Zm00001d026490,2,0
Zm00001d019734,7,1
Zm00001d037994,3,1
Zm00001d024916,3,0
Zm00001d044005,2,0
Zm00001d029669,4,0
Zm00001d047941,6,0
Zm00001d038930,3,1
Zm00001d039011,4,0
Zm00001d021557,5,0
Zm00001d019669,3,0
Zm00001d009952,4,0
Zm00001d018072,2,0
Zm00001d011131,7,0
Zm00001d018363,4,0
Zm00001d048126,5,0
Zm00001d022088,5,1
Zm00001d016049,5,0
Zm00001d024878,2,0
Zm00001d004553,4,0
Zm00001d002829,3,1
Zm00001d008327,6,0
Zm00001d047745,4,0
Zm00001d022321,5,0
Zm00001d011431,3,0
Zm00001d026106,6,1
Zm00001d047019,5,1
Zm00001d002216,1,0
Zm00001d033295,4,0
Zm00001d018474,3,0
Zm00001d012865,6,0
Zm00001d016974,5,0
Zm00001d016170,4,0
Zm00001d007396,4,0
Zm00001d026282,2,0
Zm00001d038147,5,0
Zm00001d038135,3,0
Zm00001d004446,6,0
Zm00001d014733,4,0
Zm00001d027368,6,0
Zm00001d051626,1,0
Zm00001d026662,4,0
Zm00001d051998,4,0
Zm00001d049888,3,0
Zm00001d036250,2,0
Zm00001d052673,2,0
Zm00001d005971,3,0
Zm00001d028705,6,0
Zm00001d038883,4,0
Zm00001d016260,3,1
Zm00001d045008,3,0
Zm00001d036925,4,0
Zm00001d021702,3,0
Zm00001d044409,6,1
Zm00001d003451,5,1
Zm00001d043376,3,0
Zm00001d013385,6,1
Zm00001d036825,3,0
Zm00001d021718,3,0
Zm00001d015092,3,0
Zm00001d026224,6,0
Zm00001d044378,2,0
Zm00001d002053,5,0
Zm00001d051824,3,0
Zm00001d036565,5,0
Zm00001d008905,3,0
Zm00001d042656,3,0
Zm00001d017866,2,0
Zm00001d003319,3,0
Zm00001d015118,5,1
Zm00001d053101,5,0
Zm00001d011767,6,0
Zm00001d032787,4,0
Zm00001d039884,5,0
Zm00001d037689,3,0
Zm00001d047917,3,0
Zm00001d015844,2,0
Zm00001d042608,1,0
Zm00001d052482,4,0
Zm00001d049324,2,0
Zm00001d033859,6,1
Zm00001d037843,2,0
Zm00001d018940,7,0
Zm00001d022529,3,0
Zm00001d052955,2,0
Zm00001d040157,2,0
Zm00001d043490,3,0
Zm00001d028111,2,0
Zm00001d051161,2,0
Zm00001d025300,5,0
Zm00001d007200,2,0
Zm00001d033990,7,0
Zm00001d050265,2,0
Zm00001d002939,2,0
Zm00001d042664,6,0
Zm00001d036441,4,0
Zm00001d027999,2,0
Zm00001d030101,2,0
Zm00001d039942,2,0
Zm00001d027682,3,0
Zm00001d021231,2,0
Zm00001d054032,4,0
Zm00001d026363,3,1
Zm00001d048789,3,0
Zm00001d049121,3,0
Zm00001d021299,2,0
Zm00001d015442,3,0
Zm00001d006080,3,0
Zm00001d032521,5,0
Zm00001d013402,5,0
Zm00001d050992,3,0
Zm00001d010060,6,1
Zm00001d040697,5,0
Zm00001d043274,5,0
Zm00001d017467,4,0
Zm00001d022046,5,0
Zm00001d047847,5,0
Zm00001d013937,3,0
Zm00001d005627,5,0
Zm00001d043729,3,0
Zm00001d037174,5,0
Zm00001d023813,3,0
Zm00001d025710,2,0
Zm00001d037871,2,0
Zm00001d028748,3,0
Zm00001d039318,6,0
Zm00001d001994,6,0
Zm00001d005638,3,0
Zm00001d032324,4,0
Zm00001d028776,2,0
Zm00001d016104,3,0
Zm00001d011001,3,0
Zm00001d031464,4,0
Zm00001d011771,2,1
Zm00001d049563,4,0
Zm00001d033505,5,0
Zm00001d037771,6,0
Zm00001d022552,6,0
Zm00001d009701,6,0
Zm00001d002339,5,0
Zm00001d017241,5,1
Zm00001d011066,3,0
Zm00001d026156,4,0
Zm00001d028759,3,0
Zm00001d012995,5,0
Zm00001d005628,6,0
Zm00001d043535,6,1
Zm00001d025239,6,0
Zm00001d006420,3,0
Zm00001d021961,6,0
Zm00001d029478,3,0
Zm00001d016740,2,0
Zm00001d049801,5,0
Zm00001d049742,3,0
Zm00001d026371,6,0
Zm00001d049768,4,0
Zm00001d028139,4,1
Zm00001d010308,4,0
Zm00001d017555,6,0
Zm00001d018965,7,0
Zm00001d011357,7,0
Zm00001d016946,2,0
Zm00001d015361,2,0
Zm00001d006717,5,0
Zm00001d031209,4,0
Zm00001d033011,5,0
Zm00001d021200,3,0
Zm00001d002011,4,1
Zm00001d019311,2,0
Zm00001d052111,5,0
Zm00001d048021,3,0
Zm00001d022130,4,0
Zm00001d038372,3,0
Zm00001d035001,2,0
Zm00001d037577,4,0
Zm00001d018344,6,0
Zm00001d042196,6,1
Zm00001d051814,3,0
Zm00001d048131,7,1
Zm00001d007750,2,0
Zm00001d035770,4,0
Zm00001d040691,3,0
Zm00001d028714,6,0
Zm00001d008819,6,1
Zm00001d021623,4,0
Zm00001d028229,2,0
Zm00001d025472,6,1
Zm00001d026684,6,1
Zm00001d003251,6,0
Zm00001d007953,3,0
Zm00001d052091,3,0
Zm00001d046140,2,0
Zm00001d033271,4,0
Zm00001d032736,4,0
Zm00001d036989,3,0
Zm00001d012875,6,0
Zm00001d033507,2,0
Zm00001d011899,3,0
Zm00001d046039,5,0
Zm00001d039654,6,0
Zm00001d052950,4,0
Zm00001d047402,6,0
Zm00001d016308,5,0
Zm00001d040275,3,0
Zm00001d035604,3,1
Zm00001d042766,4,0
Zm00001d014667,4,0
Zm00001d017789,2,0
Zm00001d042843,4,0
Zm00001d045036,5,0
Zm00001d012251,3,0
Zm00001d042619,3,0
Zm00001d015251,3,0
Zm00001d021626,6,0
Zm00001d017714,7,0
Zm00001d038891,3,0
Zm00001d037636,3,0
Zm00001d032069,4,0
Zm00001d031871,4,0
Zm00001d047538,2,0
Zm00001d019191,5,0
Zm00001d013481,5,0
Zm00001d051981,3,1
Zm00001d018201,2,0
Zm00001d048994,1,0
Zm00001d008752,2,0
Zm00001d053808,2,0
Zm00001d014179,2,0
Zm00001d012333,7,0
Zm00001d006700,5,1
Zm00001d043253,2,0
Zm00001d021505,7,0
Zm00001d050250,7,0
Zm00001d036797,2,0
Zm00001d053393,2,0
Zm00001d052788,3,0
Zm00001d043723,4,0
Zm00001d044358,5,0
Zm00001d038420,4,0
Zm00001d039648,4,0
Zm00001d037627,3,0
Zm00001d048293,4,0
Zm00001d029636,2,0
Zm00001d043514,4,0
Zm00001d017298,2,0
Zm00001d041775,7,0
Zm00001d048342,2,0
Zm00001d002330,2,0
Zm00001d036889,3,1
Zm00001d017275,2,0
Zm00001d049258,4,0
Zm00001d026160,6,0
Zm00001d043354,5,0
Zm00001d009555,7,0
Zm00001d013113,2,0
Zm00001d045649,6,0
Zm00001d006610,3,0
Zm00001d002358,5,0
Zm00001d047216,6,1
Zm00001d019250,6,0
Zm00001d045706,2,0
Zm00001d036283,2,0
Zm00001d043296,5,0
Zm00001d013447,2,0
Zm00001d012752,2,0
Zm00001d033385,4,0
Zm00001d023520,5,0
Zm00001d037779,2,0
Zm00001d006450,5,0
Zm00001d043287,2,0
Zm00001d005114,6,0
Zm00001d052063,1,0
Zm00001d009549,5,0
Zm00001d029137,5,0
Zm00001d047746,2,0
Zm00001d039133,7,0
Zm00001d009774,1,0
Zm00001d003160,3,0
Zm00001d016669,6,0
Zm00001d048366,2,0
Zm00001d011994,6,0
Zm00001d017846,5,0
Zm00001d002091,5,0
Zm00001d009800,6,0
Zm00001d002481,5,0
Zm00001d033405,7,0
Zm00001d038936,2,0
Zm00001d031611,6,0
Zm00001d024674,6,0
Zm00001d010759,4,0
Zm00001d037787,2,0
Zm00001d037290,2,0
Zm00001d046928,5,0
Zm00001d013086,5,0
Zm00001d045108,4,0
Zm00001d005315,4,0
Zm00001d013359,6,0
Zm00001d009163,3,0
Zm00001d027589,2,0
Zm00001d022266,1,1
Zm00001d028543,1,0
Zm00001d007753,2,0
Zm00001d052748,7,0
Zm00001d052442,2,0
Zm00001d026405,2,0
Zm00001d036118,3,1
Zm00001d025959,3,0
Zm00001d022415,4,0
Zm00001d011527,7,1
Zm00001d012338,4,0
Zm00001d003624,4,0
Zm00001d020430,2,1
Zm00001d022193,3,0
Zm00001d006565,6,1
Zm00001d016948,4,0
Zm00001d029020,3,1
Zm00001d002694,5,0
Zm00001d028906,3,0
Zm00001d020471,5,0
Zm00001d045147,5,0
Zm00001d020839,5,0
Zm00001d004979,5,0
Zm00001d014318,3,0
Zm00001d040390,2,0
Zm00001d040210,2,0
Zm00001d025236,6,0
Zm00001d047563,2,1
Zm00001d028475,3,0
Zm00001d025747,2,0
Zm00001d021778,4,0
Zm00001d037273,2,0
Zm00001d037695,2,0
Zm00001d022357,6,0
Zm00001d037062,6,0
Zm00001d046182,2,0
Zm00001d009798,3,0
Zm00001d050283,3,0
Zm00001d041215,2,0
Zm00001d011992,5,0
Zm00001d014816,2,0
Zm00001d012067,3,1
Zm00001d023927,4,1
Zm00001d002441,3,0
Zm00001d038478,4,0
Zm00001d042526,2,0
Zm00001d048086,2,0
Zm00001d008976,3,0
Zm00001d013683,5,0
Zm00001d038318,5,0
Zm00001d020306,4,0
Zm00001d006658,2,0
Zm00001d015485,2,1
Zm00001d023294,7,1
Zm00001d039145,6,0
Zm00001d033746,6,0
Zm00001d025687,2,0
Zm00001d002768,3,0
Zm00001d020939,6,1
Zm00001d028590,4,0
Zm00001d003373,3,0
Zm00001d039101,3,1
Zm00001d031454,4,1
Zm00001d043625,6,0
Zm00001d046492,2,0
Zm00001d037188,4,0
Zm00001d041136,5,0
Zm00001d012301,6,0
Zm00001d047637,2,0
Zm00001d050905,6,0
Zm00001d019697,2,0
Zm00001d037180,4,0
Zm00001d038599,2,0
Zm00001d002677,4,0
Zm00001d038195,2,0
Zm00001d050637,3,0
Zm00001d044188,5,0
Zm00001d015581,5,0
Zm00001d018848,4,0
Zm00001d028002,3,0
Zm00001d041343,2,0
Zm00001d021365,2,0
Zm00001d037489,5,0
Zm00001d034739,2,0
Zm00001d020470,4,0
Zm00001d045254,3,0
Zm00001d039016,5,0
Zm00001d048159,5,0
Zm00001d037393,5,0
Zm00001d002205,3,0
Zm00001d040686,5,0
Zm00001d008668,6,0
Zm00001d002483,2,0
Zm00001d052797,5,0
Zm00001d044918,4,0
Zm00001d028702,2,0
Zm00001d017793,5,0
Zm00001d032672,6,0
Zm00001d040463,3,0
Zm00001d019898,3,0
Zm00001d016616,7,1
Zm00001d003191,7,0
Zm00001d028830,5,0
Zm00001d050063,3,0
Zm00001d038224,2,0
Zm00001d002851,4,0
Zm00001d044579,3,0
Zm00001d046996,5,0
Zm00001d013443,2,1
Zm00001d043346,6,0
Zm00001d044038,6,0
Zm00001d018705,3,0
Zm00001d007085,5,0
Zm00001d003119,5,0
Zm00001d048153,2,0
Zm00001d033891,3,0
Zm00001d006473,2,0
Zm00001d005087,3,1
Zm00001d021995,4,0
Zm00001d051875,6,0
Zm00001d019145,3,0
Zm00001d027295,2,0
Zm00001d007208,2,0
Zm00001d043544,5,0
Zm00001d028183,7,0
Zm00001d011405,2,0
Zm00001d013204,2,0
Zm00001d002607,6,0
Zm00001d013607,5,0
Zm00001d041462,3,0
Zm00001d012560,2,0
Zm00001d053566,4,1
Zm00001d013738,5,0
Zm00001d003644,2,0
Zm00001d052895,4,0
Zm00001d022247,3,0
Zm00001d039639,3,1
Zm00001d019562,6,0
Zm00001d012883,4,0
Zm00001d052215,2,0
Zm00001d012010,4,0
Zm00001d037465,5,0
Zm00001d002737,5,0
Zm00001d032099,5,0
Zm00001d040243,1,0
Zm00001d023576,4,0
Zm00001d029799,6,0
Zm00001d047240,2,0
Zm00001d016256,3,0
Zm00001d039732,2,0
Zm00001d028384,6,0
Zm00001d012415,6,0
Zm00001d048373,2,0
Zm00001d048137,6,0
Zm00001d014565,4,0
Zm00001d003334,3,0
Zm00001d006891,5,0
Zm00001d012460,6,0
Zm00001d009638,5,0
Zm00001d048493,2,1
Zm00001d037272,4,0
Zm00001d016687,3,0
Zm00001d011560,5,1
Zm00001d049140,5,0
Zm00001d010243,3,0
Zm00001d030969,6,1
Zm00001d030153,6,0
Zm00001d040088,5,0
Zm00001d031531,2,0
Zm00001d007341,2,0
Zm00001d003229,1,0
Zm00001d033256,4,0
Zm00001d034651,6,1
Zm00001d032003,6,0
Zm00001d037775,3,0
Zm00001d041748,2,0
Zm00001d038908,3,0
Zm00001d045487,2,0
Zm00001d019595,3,0
Zm00001d036626,6,0
Zm00001d007231,3,0
Zm00001d001880,4,0
Zm00001d046655,3,0
Zm00001d017908,3,1
Zm00001d029970,3,0
Zm00001d018337,6,0
Zm00001d018901,2,0
Zm00001d017625,5,0
Zm00001d041576,5,1
Zm00001d030678,3,1
Zm00001d021721,6,0
Zm00001d006903,4,0
Zm00001d051589,3,0
Zm00001d007767,5,0
Zm00001d049190,2,0
Zm00001d021232,6,0
Zm00001d022557,2,0
Zm00001d027518,3,0
Zm00001d042922,5,0
Zm00001d022263,5,0
Zm00001d018926,3,0
Zm00001d035713,6,0
Zm00001d018388,4,0
Zm00001d049188,7,0
Zm00001d015730,3,0
Zm00001d029505,2,0
Zm00001d007536,5,1
Zm00001d018055,5,0
Zm00001d020353,6,0
Zm00001d029419,6,1
Zm00001d046971,2,0
Zm00001d010611,2,0
Zm00001d015029,3,0
Zm00001d003272,4,0
Zm00001d043277,2,0
Zm00001d012100,5,0
Zm00001d021882,4,0
Zm00001d006472,5,0
Zm00001d028368,5,0
Zm00001d002295,7,0
Zm00001d025816,2,0
Zm00001d051569,3,1
Zm00001d044340,3,0
Zm00001d027359,3,0
Zm00001d001774,4,0
Zm00001d013108,3,0
Zm00001d006758,5,0
Zm00001d023273,3,0
Zm00001d033909,2,0
Zm00001d007842,3,1
Zm00001d021532,1,0
Zm00001d033673,6,1
Zm00001d021191,3,1
Zm00001d050658,3,0
Zm00001d013074,6,1
Zm00001d022541,6,0
Zm00001d050567,6,0
Zm00001d018829,3,1
Zm00001d025337,4,0
Zm00001d017907,4,0
Zm00001d018056,3,1
Zm00001d038555,3,0
Zm00001d007679,5,0
Zm00001d007039,6,0
Zm00001d048717,3,0
Zm00001d043942,6,0
Zm00001d043752,4,0
Zm00001d035035,4,0
Zm00001d017461,7,0
Zm00001d005926,2,0
Zm00001d031289,5,0
Zm00001d045582,2,0
Zm00001d029594,4,0
Zm00001d020675,6,0
Zm00001d039421,5,0
Zm00001d000738,5,0
Zm00001d024048,3,0
Zm00001d039958,7,0
Zm00001d041052,6,0
Zm00001d019701,6,0
Zm00001d042464,5,0
Zm00001d025133,3,1
Zm00001d046643,3,0
Zm00001d021313,2,0
Zm00001d024492,5,0
Zm00001d006621,3,0
Zm00001d052918,2,0
Zm00001d053633,6,0
Zm00001d053080,3,0
Zm00001d053587,3,0
Zm00001d016921,1,0
Zm00001d029098,3,0
Zm00001d022403,4,0
Zm00001d024591,5,0
Zm00001d042111,4,0
Zm00001d002192,2,0
Zm00001d033275,2,0
Zm00001d028182,6,0
Zm00001d032560,4,0
Zm00001d009156,1,0
Zm00001d052779,1,0
Zm00001d036536,4,1
Zm00001d052640,4,0
Zm00001d017831,3,1
Zm00001d021991,5,0
Zm00001d043990,6,0
Zm00001d025857,6,0
Zm00001d011929,2,0
Zm00001d025307,7,0
Zm00001d029814,3,0
Zm00001d010795,6,1
Zm00001d048837,6,0
Zm00001d014899,5,0
Zm00001d043242,3,0
Zm00001d007919,3,1
Zm00001d021497,2,0
Zm00001d020794,2,0
Zm00001d023797,5,0
Zm00001d039428,6,0
Zm00001d017682,2,1
Zm00001d034091,6,1
Zm00001d038338,4,1
Zm00001d004758,3,0
Zm00001d049734,6,0
Zm00001d039135,4,0
Zm00001d023978,3,0
Zm00001d042091,2,0
Zm00001d025514,4,1
Zm00001d049789,4,0
Zm00001d032650,4,0
Zm00001d008965,6,0
Zm00001d051759,7,0
Zm00001d006024,2,0
Zm00001d017472,2,0
Zm00001d053689,3,0
Zm00001d038321,2,0
Zm00001d040805,5,0
Zm00001d014665,5,0
Zm00001d006601,6,0
Zm00001d017597,3,0
Zm00001d040455,5,1
Zm00001d010620,5,0
Zm00001d005757,6,1
Zm00001d027766,3,0
Zm00001d027957,3,1
Zm00001d024963,3,0
Zm00001d044857,2,1
Zm00001d051511,3,1
Zm00001d038693,6,1
Zm00001d020395,7,0
Zm00001d022083,4,0
Zm00001d014752,4,0
Zm00001d046905,6,0
Zm00001d042690,3,0
Zm00001d020768,6,0
Zm00001d021023,2,0
Zm00001d015198,4,0
Zm00001d009850,5,0
Zm00001d044366,5,0
Zm00001d044618,5,0
Zm00001d042182,2,0
Zm00001d003800,3,0
Zm00001d009123,6,0
Zm00001d017191,3,0
Zm00001d038035,5,0
Zm00001d046292,1,1
Zm00001d010834,1,1
Zm00001d018334,4,0
Zm00001d009780,7,0
Zm00001d014055,2,0
Zm00001d052282,5,0
Zm00001d037925,2,0
Zm00001d002115,2,0
Zm00001d019926,7,0
Zm00001d011971,2,0
Zm00001d026068,6,0
Zm00001d036044,6,0
Zm00001d012749,3,1
Zm00001d047274,4,0
Zm00001d018161,7,0
Zm00001d037155,3,0
Zm00001d034026,6,0
Zm00001d002644,5,0
Zm00001d032507,3,0
Zm00001d032384,6,1
Zm00001d002083,6,0
Zm00001d018498,3,0
Zm00001d029243,3,0
Zm00001d052252,4,0
Zm00001d026137,2,0
Zm00001d013745,6,0
Zm00001d037608,2,0
Zm00001d025247,3,0
Zm00001d042864,6,1
Zm00001d029093,3,0
Zm00001d012799,5,0
Zm00001d015569,2,0
Zm00001d048914,7,0
Zm00001d014620,4,0
Zm00001d029994,3,0
Zm00001d032179,2,1
Zm00001d036824,1,0
Zm00001d017092,2,0
Zm00001d021985,2,0
Zm00001d011964,3,0
Zm00001d035658,4,0
Zm00001d036602,4,0
Zm00001d018128,6,0
Zm00001d011183,2,0
Zm00001d028918,5,0
Zm00001d033259,5,0
Zm00001d045558,3,0
Zm00001d020496,4,0
Zm00001d031222,7,0
Zm00001d006931,6,0
Zm00001d022234,4,0
Zm00001d009028,2,0
Zm00001d009971,4,0
Zm00001d010632,3,0
Zm00001d009811,2,0
Zm00001d051501,4,0
Zm00001d019978,6,0
Zm00001d011985,4,1
Zm00001d032850,7,0
Zm00001d009626,4,0
Zm00001d019643,5,0
Zm00001d039717,5,0
Zm00001d040305,2,0
Zm00001d033322,6,0
Zm00001d051410,4,0
Zm00001d018416,6,1
Zm00001d053585,6,0
Zm00001d018575,2,0
Zm00001d002522,4,0
Zm00001d049800,2,1
Zm00001d005100,5,1
Zm00001d008654,5,0
